code,name,ex_date,dividend_per_share,pre_ex_close,ex_date_close,pre_ex_yield,days,actual_days,holder_return,entrant_return,market_return,excess_holder,excess_entrant,filled,partial
600754,锦江酒店,2025-08-01,0.38,22.59,22.26,0.016821602478972998,60,60,0.03762726870296582,0.035938903863432126,0.1475917334187602,-0.10996446471579438,-0.11165282955532807,True,False
600754,锦江酒店,2025-08-01,0.38,22.59,22.26,0.016821602478972998,120,120,0.19167773351040276,0.19227313566936188,0.1635200024464054,0.028157731063997354,0.028753133222956473,True,False
600750,华润江中,2021-06-07,0.27,12.05,11.94,0.022406639004149378,5,5,-0.05975103734439839,-0.0737018425460636,-0.02104487490305773,-0.03870616244134066,-0.05265696764300587,False,False
600750,华润江中,2021-06-07,0.27,12.05,11.94,0.022406639004149378,20,20,0.11120331950207453,0.09882747068676712,-0.0368580424497601,0.1480613619518346,0.1356855131365272,True,False
600750,华润江中,2021-06-07,0.27,12.05,11.94,0.022406639004149378,60,60,0.03402489626556003,0.020938023450586263,-0.08943735508401796,0.12346225134957799,0.11037537853460422,True,False
600750,华润江中,2021-06-07,0.27,12.05,11.94,0.022406639004149378,120,120,0.0373443983402489,0.024288107202680154,-0.07985861827673701,0.11720301661698591,0.10414672547941717,True,False
600750,华润江中,2022-06-20,0.65,14.7,14.16,0.04421768707482993,5,5,-0.013605442176870701,-0.021892655367231728,0.026286285921061525,-0.039891728097932226,-0.04817894128829325,False,False
600750,华润江中,2022-06-20,0.65,14.7,14.16,0.04421768707482993,20,20,-0.053061224489795875,-0.06285310734463279,-0.008739772674002722,-0.04432145181579315,-0.054113334670630064,False,False
600750,华润江中,2022-06-20,0.65,14.7,14.16,0.04421768707482993,60,60,0.10476190476190471,0.10098870056497167,-0.05064574373971387,0.1554076485016186,0.15163444430468553,True,False
600750,华润江中,2022-06-20,0.65,14.7,14.16,0.04421768707482993,120,120,0.18367346938775506,0.182909604519774,-0.0888483899877911,0.2725218593755462,0.2717579945075651,True,False
600750,华润江中,2023-05-19,0.65,23.11,23.01,0.028126352228472526,5,5,0.06620510601471215,0.042590178183398386,-0.02372621395650698,0.08993131997121913,0.06631639213990537,True,False
600750,华润江中,2023-05-19,0.65,23.11,23.01,0.028126352228472526,20,20,-0.045867589787970675,-0.06996957844415486,0.004768870387928725,-0.0506364601758994,-0.07473844883208358,True,False
600750,华润江中,2023-05-19,0.65,23.11,23.01,0.028126352228472526,60,60,-0.1324102120294246,-0.15688830943068244,-0.024845482616477454,-0.10756472941294715,-0.13204282681420498,True,False
600750,华润江中,2023-05-19,0.65,23.11,23.01,0.028126352228472526,120,120,-0.11553440069234105,-0.1399391568883095,-0.08550933695690754,-0.03002506373543351,-0.054429819931401946,True,False
600750,华润江中,2024-06-13,0.7,26.39,24.79,0.02652519893899204,5,5,-0.053050397877984164,-0.020169423154497768,-0.006479906730634699,-0.046570491147349465,-0.013689516423863068,False,False
600750,华润江中,2024-06-13,0.7,26.39,24.79,0.02652519893899204,20,20,-0.11102690413035239,-0.08188785800726095,-0.01643784646684987,-0.09458905766350252,-0.06545001154041108,False,False
600750,华润江中,2024-06-13,0.7,26.39,24.79,0.02652519893899204,60,60,-0.1697612732095491,-0.14441306978620405,-0.07610976449825602,-0.09365150871129307,-0.06830330528794804,False,False
600750,华润江中,2024-06-13,0.7,26.39,24.79,0.02652519893899204,120,120,-0.1887078438802577,-0.16458249294070182,0.12490744104515694,-0.31361528492541463,-0.28948993398585876,False,False
600750,华润江中,2024-10-10,0.5,22.79,22.35,0.02193944712593243,5,5,-0.03598069328652919,-0.03937360178970928,-0.05242048853015713,0.016439795243627937,0.01304688674044785,False,False
600750,华润江中,2024-10-10,0.5,22.79,22.35,0.02193944712593243,20,20,-0.009214567792891657,-0.012080536912751794,0.036997209456829605,-0.04621177724972126,-0.0490777463695814,True,False
600750,华润江中,2024-10-10,0.5,22.79,22.35,0.02193944712593243,60,60,0.02501096972356298,0.022818791946308536,-0.055686544659196535,0.08069751438275952,0.07850533660550507,True,False
600750,华润江中,2024-10-10,0.5,22.79,22.35,0.02193944712593243,120,120,0.01272487933304077,0.010290827740492059,-0.08680525330507771,0.09953013263811848,0.09709608104556977,True,False
600750,华润江中,2025-06-20,0.7,22.86,21.98,0.030621172353455815,5,5,-0.010936132983377079,-0.0031847133757961776,0.01952715145981787,-0.03046328444319495,-0.02271186483561405,False,False
600750,华润江中,2025-06-20,0.7,22.86,21.98,0.030621172353455815,20,20,-0.005249343832021041,0.0027297543221109777,0.05508827954965434,-0.06033762338167538,-0.05235852522754336,False,False
600750,华润江中,2025-06-20,0.7,22.86,21.98,0.030621172353455815,60,60,-0.010498687664041927,-0.0027297543221109777,0.17556966540184105,-0.18606835306588299,-0.17829941972395202,False,False
600750,华润江中,2025-06-20,0.7,22.86,21.98,0.030621172353455815,120,120,0.09448818897637797,0.10646041856232946,0.18338478944243364,-0.08889660046605567,-0.07692437088010418,True,False
300952,恒辉安防,2021-06-03,0.22000000000000003,30.35,29.52,0.007248764415156508,5,5,-0.0490939044481055,-0.02981029810298097,0.003078804845254801,-0.0521727092933603,-0.03288910294823577,True,False
300952,恒辉安防,2021-06-03,0.22000000000000003,30.35,29.52,0.007248764415156508,20,20,-0.09884678747940703,-0.08096205962059622,-0.03314167868313922,-0.06570510879626781,-0.047820380937457,True,False
300952,恒辉安防,2021-06-03,0.22000000000000003,30.35,29.52,0.007248764415156508,60,60,-0.22734761120263597,-0.21307588075880757,-0.08148804841449164,-0.14585956278814433,-0.13158783234431592,True,False
300952,恒辉安防,2021-06-03,0.22000000000000003,30.35,29.52,0.007248764415156508,120,120,-0.20955518945634274,-0.19478319783197828,-0.08053986024737758,-0.12901532920896516,-0.1142433375846007,True,False
300952,恒辉安防,2022-06-29,0.11000000000000001,17.6,17.17,0.00625,5,5,0.09829545454545437,0.11939429237041344,0.000590995027092367,0.097704459518362,0.11880329734332107,True,False
300952,恒辉安防,2022-06-29,0.11000000000000001,17.6,17.17,0.00625,20,20,0.050568181818181644,0.07047175305765863,-0.04440288354910038,0.09497106536728203,0.114874636606759,True,False
300952,恒辉安防,2022-06-29,0.11000000000000001,17.6,17.17,0.00625,60,60,-0.08181818181818189,-0.06523005241700641,-0.12485148790292211,0.04303330608474022,0.0596214354859157,True,False
300952,恒辉安防,2022-06-29,0.11000000000000001,17.6,17.17,0.00625,120,120,0.056818181818181615,0.07687827606290032,-0.132386731042076,0.1892049128602576,0.2092650071049763,True,False
300952,恒辉安防,2023-07-12,0.1493334,20.98,20.63,0.0071178932316491896,5,5,0.07909120114394651,0.09015996122152203,0.001932905365692239,0.07715829577825427,0.0882270558558298,True,False
300952,恒辉安防,2023-07-12,0.1493334,20.98,20.63,0.0071178932316491896,20,20,-0.045312993326978156,-0.036354823073194376,0.032296093314395424,-0.07760908664137359,-0.0686509163875898,True,False
300952,恒辉安防,2023-07-12,0.1493334,20.98,20.63,0.0071178932316491896,60,60,-0.10870670162059104,-0.10082404265632561,-0.036700224304444085,-0.07200647731614696,-0.06412381835188152,True,False
300952,恒辉安防,2023-07-12,0.1493334,20.98,20.63,0.0071178932316491896,120,120,0.021417225929456645,0.03150751333010193,-0.13381928726814052,0.15523651319759715,0.16532680059824245,True,False
300952,恒辉安防,2023-09-05,0.04,20.13,19.92,0.001987083954297069,5,5,-0.0432190760059613,-0.03514056224899609,-0.015630116558390306,-0.027588959447570997,-0.019510445690605782,False,False
300952,恒辉安防,2023-09-05,0.04,20.13,19.92,0.001987083954297069,20,20,-0.08296075509190255,-0.07530120481927716,-0.03998856639383597,-0.042972188698066585,-0.03531263842544119,False,False
300952,恒辉安防,2023-09-05,0.04,20.13,19.92,0.001987083954297069,60,60,0.21261798310978647,0.22339357429718865,-0.1101267250859026,0.32274470819568907,0.33352029938309125,True,False
300952,恒辉安防,2023-09-05,0.04,20.13,19.92,0.001987083954297069,120,120,-0.1465474416294088,-0.13955823293172698,-0.0720900909531853,-0.0744573506762235,-0.06746814197854167,True,False
300952,恒辉安防,2024-06-04,0.25,21.55,22.45,0.01160092807424594,5,5,-0.12018561484918792,-0.1665924276169264,-0.019788304854064354,-0.10039730999512357,-0.14680412276286203,True,False
300952,恒辉安防,2024-06-04,0.25,21.55,22.45,0.01160092807424594,20,20,-0.18932714617169383,-0.2329621380846325,-0.042110302624326024,-0.1472168435473678,-0.19085183546030648,True,False
300952,恒辉安防,2024-06-04,0.25,21.55,22.45,0.01160092807424594,60,60,-0.20556844547563802,-0.24855233853006675,-0.0910411926306347,-0.11452725284500331,-0.15751114589943205,True,False
300952,恒辉安防,2024-06-04,0.25,21.55,22.45,0.01160092807424594,120,120,0.0009280742459396553,-0.05033407572383064,0.08322438628957118,-0.08229631204363153,-0.13355846201340182,True,False
300952,恒辉安防,2025-05-30,0.1501365,30.77,28.58,0.004879314267143321,5,5,0.029903688657783496,0.10356892932120365,0.011721687648037937,0.018182001009745558,0.09184724167316571,True,False
300952,恒辉安防,2025-05-30,0.1501365,30.77,28.58,0.004879314267143321,20,20,-0.06954382515437116,-0.0034989503149054357,0.02495864833166328,-0.09450247348603444,-0.028457598646568716,True,False
300952,恒辉安防,2025-05-30,0.1501365,30.77,28.58,0.004879314267143321,60,60,-0.006170409489762798,0.06473058082575234,0.16378958354599393,-0.16995999303575673,-0.0990590027202416,True,False
300952,恒辉安防,2025-05-30,0.1501365,30.77,28.58,0.004879314267143321,120,120,-0.08026855703607418,-0.015045486354093751,0.16930565653325114,-0.2495742135693253,-0.1843511428873449,True,False
600702,舍得酒业,2020-11-27,0.20028,63.0,62.69,0.003179047619047619,5,5,-0.023487619047619052,-0.02185356516190773,0.017095968189625443,-0.04058358723724449,-0.03894953335153317,False,False
600702,舍得酒业,2020-11-27,0.20028,63.0,62.69,0.003179047619047619,20,20,0.31778222222222224,0.32110384431328765,0.012297106970515559,0.3054851152517067,0.3088067373427721,True,False
600702,舍得酒业,2020-11-27,0.20028,63.0,62.69,0.003179047619047619,60,60,0.12222666666666678,0.12458127293029198,0.08794211330990298,0.034284553356763794,0.036639159620388995,True,False
600702,舍得酒业,2020-11-27,0.20028,63.0,62.69,0.003179047619047619,120,120,2.100480634920635,2.1126176423672036,0.06832765649453432,2.0321529784261005,2.0442899858726693,True,False
600702,舍得酒业,2021-07-30,0.25,201.25,181.01,0.0012422360248447205,5,5,-0.049739130434782564,0.055135075410198464,0.022945562098200645,-0.07268469253298321,0.03218951331199782,False,False
600702,舍得酒业,2021-07-30,0.25,201.25,181.01,0.0012422360248447205,20,20,-0.03900621118012419,0.06706811778354793,0.0032991974925018486,-0.04230540867262604,0.06376892029104608,True,False
600702,舍得酒业,2021-07-30,0.25,201.25,181.01,0.0012422360248447205,60,60,-0.11527950310559,-0.017733826860394375,0.005960296559880396,-0.1212397996654704,-0.02369412342027477,True,False
600702,舍得酒业,2021-07-30,0.25,201.25,181.01,0.0012422360248447205,120,120,-0.01987577639751553,0.08833766090271267,-0.020547808537216605,0.0006720321397010766,0.10888546943992927,True,False
600702,舍得酒业,2022-06-23,0.8,188.88,188.6,0.004235493434985176,5,5,0.08423337568826782,0.08160127253446459,0.03249009295380789,0.051743282734459925,0.049111179580656694,True,False
600702,舍得酒业,2022-06-23,0.8,188.88,188.6,0.004235493434985176,20,20,-0.041931385006353177,-0.04475079533404025,-0.0248211390835561,-0.017110245922797078,-0.01992965625048415,True,False
600702,舍得酒业,2022-06-23,0.8,188.88,188.6,0.004235493434985176,60,60,-0.2879076662431173,-0.2910922587486745,-0.09466080769303364,-0.19324685855008367,-0.19643145105564086,True,False
600702,舍得酒业,2022-06-23,0.8,188.88,188.6,0.004235493434985176,120,120,-0.11292884371029217,-0.11585365853658536,-0.08970118405719496,-0.023227659653097213,-0.026152474479390397,True,False
600702,舍得酒业,2023-06-15,1.5,144.19,144.08,0.010402940564532908,5,5,-0.09952146473403145,-0.1092448639644642,-0.02950019857348074,-0.07002126616055071,-0.07974466539098346,True,False
600702,舍得酒业,2023-06-15,1.5,144.19,144.08,0.010402940564532908,20,20,-0.07732852486302799,-0.08703498056635217,-0.014857728915482982,-0.06247079594754501,-0.07217725165086919,True,False
600702,舍得酒业,2023-06-15,1.5,144.19,144.08,0.010402940564532908,60,60,0.012552881614536392,0.0029150471960022184,-0.04023997968156401,0.052792861296100405,0.04315502687756623,True,False
600702,舍得酒业,2023-06-15,1.5,144.19,144.08,0.010402940564532908,120,120,-0.34426797974894235,-0.35417823431427,-0.12704015464021257,-0.2172278251087298,-0.2271380796740574,True,False
600702,舍得酒业,2024-05-22,2.15,80.05,76.85,0.026858213616489695,5,5,-0.06383510306058696,-0.05283018867924516,-0.019250900609073085,-0.04458420245151387,-0.033579288070172075,False,False
600702,舍得酒业,2024-05-22,2.15,80.05,76.85,0.026858213616489695,20,20,-0.135415365396627,-0.12739102147039683,-0.04917123338049545,-0.08624413201613154,-0.07821978808990138,False,False
600702,舍得酒业,2024-05-22,2.15,80.05,76.85,0.026858213616489695,60,60,-0.3086820737039351,-0.3078724788549121,-0.09295767537687438,-0.2157243983270607,-0.2149148034780377,False,False
600702,舍得酒业,2024-05-22,2.15,80.05,76.85,0.026858213616489695,120,120,-0.06196127420362266,-0.050878334417696736,0.07217628895051109,-0.13413756315413375,-0.12305462336820783,True,False
600702,舍得酒业,2025-05-23,0.43,54.0,53.07,0.007962962962962963,5,5,-0.013518518518518461,-0.00433389862445821,-0.010829220194143896,-0.002689298324374565,0.006495321569685686,False,False
600702,舍得酒业,2025-05-23,0.43,54.0,53.07,0.007962962962962963,20,20,-0.08500000000000006,-0.07706802336536656,-0.006277764011504594,-0.07872223598849547,-0.07079025935386196,False,False
600702,舍得酒业,2025-05-23,0.43,54.0,53.07,0.007962962962962963,60,60,0.016111111111111062,0.025814961371773082,0.09199221899330134,-0.07588110788219028,-0.06617725762152826,True,False
600702,舍得酒业,2025-05-23,0.43,54.0,53.07,0.007962962962962963,120,120,0.19314814814814826,0.20595439984925568,0.17667969854780985,0.016468449600338414,0.029274701301445827,True,False
